date,close,signal,position,cash,shares,equity,daily_return,cum_return,rolling_max,drawdown
2019-02-01,3.255,0,1,-5.172751116333529e-12,35039.861206310765,114054.74822654153,0.016552154903185512,0.14054748226541536,161582.50623182266,-0.29413925500755
2019-02-11,3.3,0,1,-5.172751116333529e-12,35039.861206310765,115631.54198082552,0.01382488479262678,0.15631541980825525,161582.50623182266,-0.2843808115283917
2019-02-12,3.324,0,1,-5.172751116333529e-12,35039.861206310765,116472.49864977697,0.0072727272727270975,0.1647249864977698,161582.50623182266,-0.27917630833950735
2019-02-13,3.393,0,1,-5.172751116333529e-12,35039.861206310765,118890.24907301241,0.020758122743682383,0.18890249073012422,161582.50623182266,-0.2642133616714646
2019-02-14,3.397,0,1,-5.172751116333529e-12,35039.861206310765,119030.40851783766,0.001178897730621964,0.1903040851783766,161582.50623182266,-0.26334594447331716
2019-02-15,3.341,0,1,-5.172751116333529e-12,35039.861206310765,117068.17629028427,-0.016485133941713137,0.17068176290284276,161582.50623182266,-0.27548978524738077
2019-02-18,3.438,0,1,-5.172751116333529e-12,35039.861206310765,120467.04282729642,0.029033223585752665,0.2046704282729641,161582.50623182266,-0.25445491819230615
2019-02-19,3.429,0,1,-5.172751116333529e-12,35039.861206310765,120151.6840764396,-0.002617801047120616,0.20151684076439613,161582.50623182266,-0.256406606888138
2019-02-20,3.438,0,1,-5.172751116333529e-12,35039.861206310765,120467.04282729642,0.002624671916010568,0.2046704282729641,161582.50623182266,-0.25445491819230615
2019-02-21,3.434,0,1,-5.172751116333529e-12,35039.861206310765,120326.88338247118,-0.0011634671320535084,0.20326883382471173,161582.50623182266,-0.25532233539045357
2019-02-22,3.526,0,1,-5.172751116333529e-12,35039.861206310765,123550.55061345175,0.02679091438555603,0.23550550613451748,161582.50623182266,-0.23537173983306336
2019-02-25,3.775,0,1,-5.172751116333529e-12,35039.861206310765,132275.47605382313,0.07061826432217821,0.32275476053823127,161582.50623182266,-0.1813750192483875
2019-02-26,3.69,0,1,-5.172751116333529e-12,35039.861206310765,129297.08785128672,-0.02251655629139071,0.2929708785128673,161582.50623182266,-0.19980763470901974
2019-02-27,3.67,0,1,-5.172751116333529e-12,35039.861206310765,128596.2906271605,-0.005420054200542035,0.2859629062716049,161582.50623182266,-0.20414472069975687
2019-02-28,3.663,0,1,-5.172751116333529e-12,35039.861206310765,128351.01159871633,-0.0019073569482288555,0.28351011598716336,161582.50623182266,-0.20566270079651472
2019-03-01,3.738,0,1,-5.172751116333529e-12,35039.861206310765,130979.00118918964,0.02047502047502059,0.30979001189189637,161582.50623182266,-0.18939862833125087
2019-03-04,3.777,0,1,-5.172751116333529e-12,35039.861206310765,132345.55577623576,0.010433386837881198,0.3234555577623577,161582.50623182266,-0.18094131064931374
2019-03-05,3.809,0,1,-5.172751116333529e-12,35039.861206310765,133466.8313348377,0.008472332539052108,0.3346683133483772,161582.50623182266,-0.17400197306413445
2019-03-06,3.835,0,1,-5.172751116333529e-12,35039.861206310765,134377.86772620177,0.0068259385665527805,0.3437786772620177,161582.50623182266,-0.16836376127617647
2019-03-07,3.793,0,1,-5.172751116333529e-12,35039.861206310765,132906.19355553674,-0.010951760104302322,0.32906193555536745,161582.50623182266,-0.17747164185672404
2019-03-08,3.661,0,1,-5.172751116333529e-12,35039.861206310765,128280.93187630372,-0.0348009491167941,0.28280931876303717,161582.50623182266,-0.20609640939558838
2019-03-11,3.71,0,1,-5.172751116333529e-12,35039.861206310765,129997.88507541294,0.01338432122370925,0.29997885075412944,161582.50623182266,-0.19547054871828273
2019-03-12,3.735,0,1,-5.172751116333529e-12,35039.861206310765,130873.8816055707,0.006738544474393482,0.30873881605570697,161582.50623182266,-0.19004919122986152
2019-03-13,3.713,0,1,-5.172751116333529e-12,35039.861206310765,130103.00465903187,-0.005890227576974549,0.3010300465903186,161582.50623182266,-0.1948199858196722
2019-03-14,3.686,0,1,-5.172751116333529e-12,35039.861206310765,129156.92840646148,-0.007271747912738991,0.2915692840646147,161582.50623182266,-0.20067505190716717
2019-03-15,3.735,0,1,-5.172751116333529e-12,35039.861206310765,130873.8816055707,0.01329354313619091,0.30873881605570697,161582.50623182266,-0.19004919122986152
2019-03-18,3.85,0,1,-5.172751116333529e-12,35039.861206310765,134903.46564429643,0.0307898259705488,0.3490346564429643,161582.50623182266,-0.16511094678312366
2019-03-19,3.822,0,1,-5.172751116333529e-12,35039.861206310765,133922.34953051974,-0.0072727272727272085,0.33922349530519735,161582.50623182266,-0.1711828671701554
2019-03-20,3.822,0,1,-5.172751116333529e-12,35039.861206310765,133922.34953051974,0.0,0.33922349530519735,161582.50623182266,-0.1711828671701554
2019-03-21,3.824,0,1,-5.172751116333529e-12,35039.861206310765,133992.42925293237,0.0005232862375719183,0.33992429252932377,161582.50623182266,-0.17074915857108175
2019-03-22,3.829,0,1,-5.172751116333529e-12,35039.861206310765,134167.62855896392,0.0013075313807531241,0.34167628558963914,161582.50623182266,-0.16966488707339755
2019-03-25,3.734,0,1,-5.172751116333529e-12,35039.861206310765,130838.8417443644,-0.024810655523635372,0.308388417443644,161582.50623182266,-0.1902660455293983
2019-03-26,3.695,0,1,-5.172751116333529e-12,35039.861206310765,129472.28715731826,-0.01044456347080891,0.29472287157318267,161582.50623182266,-0.19872336321133555
2019-03-27,3.727,0,1,-5.172751116333529e-12,35039.861206310765,130593.56271592021,0.008660351826792922,0.3059356271592022,161582.50623182266,-0.19178402562615637
2019-03-28,3.717,-1,0,130204.09115462596,0.0,130204.09115462596,-0.0029823182184061103,0.30204091154625967,161582.50623182266,-0.19419438285093837
2019-03-29,3.869,0,0,130204.09115462596,0.0,130204.09115462596,0.0,0.30204091154625967,161582.50623182266,-0.19419438285093837
2019-04-01,3.969,1,1,-1.6768808563938364e-12,32795.42495392626,130165.04164213332,-0.00029991002699192304,0.30165041642133317,161582.50623182266,-0.19443605203532777
2019-04-02,3.962,0,1,-1.6768808563938364e-12,32795.42495392626,129935.47366745585,-0.0017636684303350414,0.2993547366745586,161582.50623182266,-0.19585679973896897
2019-04-03,4.015,0,1,-1.6768808563938364e-12,32795.42495392626,131673.63119001393,0.01337708228167589,0.3167363119001392,161582.50623182266,-0.1850997099828271
2019-04-04,4.062,0,1,-1.6768808563938364e-12,32795.42495392626,133215.01616284848,0.011706102117061246,0.33215016162848476,161582.50623182266,-0.17556040397266337
2019-04-08,4.036,0,1,-1.6768808563938364e-12,32795.42495392626,132362.33511404638,-0.006400787789266449,0.3236233511404638,161582.50623182266,-0.18083746687190294
2019-04-09,4.06,0,1,-1.6768808563938364e-12,32795.42495392626,133149.4253129406,0.005946481665014991,0.33149425312940606,161582.50623182266,-0.1759663318879895
2019-04-10,4.066,0,1,-1.6768808563938364e-12,32795.42495392626,133346.19786266418,0.001477832512315258,0.33346197862664173,161582.50623182266,-0.17474854814201113
2019-04-11,3.996,0,1,-1.6768808563938364e-12,32795.42495392626,131050.51811588934,-0.01721593703885882,0.3105051811588935,161582.50623182266,-0.18895602517842514
2019-04-12,3.982,0,1,-1.6768808563938364e-12,32795.42495392626,130591.38216653437,-0.00350350350350348,0.30591382166534364,161582.50623182266,-0.19179752058570787
2019-04-15,3.957,0,1,-1.6768808563938364e-12,32795.42495392626,129771.4965426862,-0.006278252134605755,0.29771496542686204,161582.50623182266,-0.19687161952728438
2019-04-16,4.077,0,1,-1.6768808563938364e-12,32795.42495392626,133706.94753715736,0.030326004548900665,0.3370694753715737,161582.50623182266,-0.17251594460771758
2019-04-17,4.067,0,1,-1.6768808563938364e-12,32795.42495392626,133378.9932876181,-0.002452783909737577,0.3337899328761811,161582.50623182266,-0.17454558418434818
2019-04-18,4.06,0,1,-1.6768808563938364e-12,32795.42495392626,133149.4253129406,-0.0017211703958691649,0.33149425312940606,161582.50623182266,-0.1759663318879895
2019-04-19,4.12,0,1,-1.6768808563938364e-12,32795.42495392626,135117.1508101762,0.01477832512315258,0.3511715081017619,161582.50623182266,-0.1637884944282061
2019-04-22,4.017,0,1,-1.6768808563938364e-12,32795.42495392626,131739.2220399218,-0.02499999999999991,0.3173922203992179,161582.50623182266,-0.18469378206750098
2019-04-23,4.01,0,1,-1.6768808563938364e-12,32795.42495392626,131509.6540652443,-0.0017425939756037234,0.3150965406524431,161582.50623182266,-0.1861145297711423
2019-04-24,4.016,0,1,-1.6768808563938364e-12,32795.42495392626,131706.42661496787,0.0014962593516210099,0.31706426614967875,161582.50623182266,-0.18489674602516393
2019-04-25,3.933,0,1,-1.6768808563938364e-12,32795.42495392626,128984.40634379197,-0.020667330677290985,0.2898440634379196,161582.50623182266,-0.20174275451119783
2019-04-26,3.879,-1,0,127175.28936026107,0.0,127175.28936026107,-0.014025858123569712,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-04-29,3.894,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-04-30,3.896,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-06,3.673,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-07,3.707,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-08,3.659,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-09,3.607,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-10,3.72,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-13,3.652,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-14,3.634,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-15,3.712,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-16,3.73,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-17,3.646,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-20,3.606,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-21,3.651,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-22,3.642,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-23,3.584,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-24,3.59,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-27,3.633,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-28,3.65,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-29,3.652,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-30,3.65,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-05-31,3.632,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-03,3.64,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-04,3.607,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-05,3.599,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-06,3.568,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-10,3.614,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-11,3.727,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-12,3.699,0,0,127175.28936026107,0.0,127175.28936026107,0.0,0.2717528936026108,161582.50623182266,-0.2129389973825353
2019-06-13,3.692,1,1,-5.755396159656812e-13,34435.84729571948,127137.14821579633,-0.00029991002699192304,0.27137148215796336,161582.50623182266,-0.21317504486907457
2019-06-14,3.67,0,1,-5.755396159656812e-13,34435.84729571948,126379.55957529049,-0.005958829902491969,0.263795595752905,161582.50623182266,-0.21786360093973567
2019-06-17,3.673,0,1,-5.755396159656812e-13,34435.84729571948,126482.86711717767,0.0008174386920982712,0.26482867117177666,161582.50623182266,-0.2172242523846455
2019-06-18,3.681,0,1,-5.755396159656812e-13,34435.84729571948,126758.35389554342,0.0021780560849442576,0.2675835389554342,161582.50623182266,-0.21551932290440512
2019-06-19,3.735,0,1,-5.755396159656812e-13,34435.84729571948,128617.88964951226,0.014669926650366705,0.2861788964951226,161582.50623182266,-0.20401104891278277
2019-06-20,3.843,0,1,-5.755396159656812e-13,34435.84729571948,132336.96115744996,0.028915662650602414,0.3233696115744995,161582.50623182266,-0.18099450092953795
2019-06-21,3.85,0,1,-5.755396159656812e-13,34435.84729571948,132578.01208852002,0.0018214936247724633,0.32578012088520025,161582.50623182266,-0.17950268763432753
2019-06-24,3.856,0,1,-5.755396159656812e-13,34435.84729571948,132784.62717229433,0.0015584415584415368,0.32784627172294334,161582.50623182266,-0.17822399052414717
2019-06-25,3.817,0,1,-5.755396159656812e-13,34435.84729571948,131441.62912776126,-0.010114107883817502,0.3144162912776127,161582.50623182266,-0.18653552174031907
2019-06-26,3.818,0,1,-5.755396159656812e-13,34435.84729571948,131476.064975057,0.0002619858527641572,0.31476064975056994,161582.50623182266,-0.1863224055552889
2019-06-27,3.86,0,1,-5.755396159656812e-13,34435.84729571948,132922.3705614772,0.011000523834468146,0.329223705614772,161582.50623182266,-0.17737152578402715
2019-06-28,3.859,0,1,-5.755396159656812e-13,34435.84729571948,132887.9347141815,-0.0002590673575129099,0.328879347141815,161582.50623182266,-0.1775846419690571
2019-07-01,3.954,0,1,-5.755396159656812e-13,34435.84729571948,136159.34020727483,0.0246177766260689,0.36159340207274826,161582.50623182266,-0.15733860439120295
2019-07-02,3.96,0,1,-5.755396159656812e-13,34435.84729571948,136365.95529104915,0.0015174506828528056,0.36365955291049157,161582.50623182266,-0.1560599072810227
2019-07-03,3.927,0,1,-5.755396159656812e-13,34435.84729571948,135229.57233029042,-0.008333333333333193,0.35229572330290426,161582.50623182266,-0.16309274138701402
2019-07-04,3.901,0,1,-5.755396159656812e-13,34435.84729571948,134334.2403006017,-0.006620830150242063,0.34334240300601704,161582.50623182266,-0.16863376219779525
2019-07-05,3.921,0,1,-5.755396159656812e-13,34435.84729571948,135022.95724651607,0.005126890540886775,0.35022957246516073,161582.50623182266,-0.1643714384971945
2019-07-08,3.831,0,1,-5.755396159656812e-13,34435.84729571948,131923.73098990135,-0.02295332823259355,0.31923730989901355,161582.50623182266,-0.18355189514989834
2019-07-09,3.822,0,1,-5.755396159656812e-13,34435.84729571948,131613.80836423987,-0.002349256068911565,0.3161380836423988,161582.50623182266,-0.18546994081516877
2019-07-10,3.823,0,1,-5.755396159656812e-13,34435.84729571948,131648.24421153558,0.0002616431187858481,0.3164824421153558,161582.50623182266,-0.18525682463013882
2019-07-11,3.824,0,1,-5.755396159656812e-13,34435.84729571948,131682.6800588313,0.0002615746795708862,0.3168268005883128,161582.50623182266,-0.18504370844510876
2019-07-12,3.855,-1,0,132710.3662676011,0.0,132710.3662676011,0.0078042625523011555,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-15,3.869,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-16,3.853,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-17,3.847,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-18,3.822,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-19,3.862,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-22,3.832,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-23,3.841,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-24,3.872,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-25,3.907,0,0,132710.3662676011,0.0,132710.3662676011,0.0,0.3271036626760109,161582.50623182266,-0.17868357557716474
2019-07-26,3.912,1,1,-9.79127889877418e-12,33913.7436344764,132670.56509807167,-0.000299910026991812,0.3267056509807167,161582.50623182266,-0.17892989660818215
2019-07-29,3.906,0,1,-9.79127889877418e-12,33913.7436344764,132467.08263626482,-0.0015337423312883347,0.3246708263626483,161582.50623182266,-0.18018920658270943
2019-07-30,3.924,0,1,-9.79127889877418e-12,33913.7436344764,133077.53002168538,0.004608294930875445,0.33077530021685386,161582.50623182266,-0.1764112766591276
2019-07-31,3.896,0,1,-9.79127889877418e-12,33913.7436344764,132127.94519992004,-0.007135575942915362,0.3212794519992004,161582.50623182266,-0.18228805654025515
2019-08-01,3.86,0,1,-9.79127889877418e-12,33913.7436344764,130907.05042907888,-0.009240246406570951,0.30907050429078886,161582.50623182266,-0.18984391638741915
2019-08-02,3.801,0,1,-9.79127889877418e-12,33913.7436344764,128906.13955464479,-0.015284974093264125,0.28906139554644783,161582.50623182266,-0.2022271311369378
2019-08-05,3.735,-1,0,126629.8321250269,0.0,126629.8321250269,-0.017658642462510032,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-06,3.696,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-07,3.672,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-08,3.726,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-09,3.697,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-12,3.756,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-13,3.724,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-14,3.738,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-15,3.753,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-16,3.769,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-19,3.859,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-20,3.843,0,0,126629.8321250269,0.0,126629.8321250269,0.0,0.266298321250269,161582.50623182266,-0.21631471699448146
2019-08-21,3.842,1,1,-5.258016244624741e-12,32949.46761287254,126591.8545686563,-0.000299910026991812,0.2659185456865629,161582.50623182266,-0.21654975206886085
2019-08-22,3.85,0,1,-5.258016244624741e-12,32949.46761287254,126855.45030955928,0.0020822488287350893,0.2685545030955927,161582.50623182266,-0.214918413707734
2019-08-23,3.877,0,1,-5.258016244624741e-12,32949.46761287254,127745.08593510684,0.007012987012986915,0.2774508593510683,161582.50623182266,-0.20941264673893112
2019-08-26,3.834,0,1,-5.258016244624741e-12,32949.46761287254,126328.25882775332,-0.011091049780758255,0.26328258827753315,161582.50623182266,-0.21818109042998757
2019-08-27,3.874,0,1,-5.258016244624741e-12,32949.46761287254,127646.23753226822,0.010432968179447055,0.27646237532268225,161582.50623182266,-0.21002439862435374
2019-08-28,3.862,0,1,-5.258016244624741e-12,32949.46761287254,127250.84392091376,-0.0030975735673721694,0.2725084392091375,161582.50623182266,-0.21247140616604376
2019-08-29,3.851,0,1,-5.258016244624741e-12,32949.46761287254,126888.39977717215,-0.002848265147592066,0.26888399777172145,161582.50623182266,-0.21471449641259321
2019-08-30,3.861,0,1,-5.258016244624741e-12,32949.46761287254,127217.89445330089,0.002596728122565617,0.27217894453300895,161582.50623182266,-0.21267532346118467
2019-09-02,3.904,0,1,-5.258016244624741e-12,32949.46761287254,128634.72156065439,0.011137011137011044,0.28634721560654386,161582.50623182266,-0.20390687977012822
2019-09-03,3.908,0,1,-5.258016244624741e-12,32949.46761287254,128766.51943110589,0.0010245901639345245,0.28766519431105886,161582.50623182266,-0.2030912105895648
2019-09-04,3.957,0,1,-5.258016244624741e-12,32949.46761287254,130381.04334413663,0.01253838280450359,0.30381043344136627,161582.50623182266,-0.19309926312766335
2019-09-05,3.994,0,1,-5.258016244624741e-12,32949.46761287254,131600.17364581293,0.009350518069244584,0.31600173645812935,161582.50623182266,-0.1855543232074519
2019-09-06,4.021,0,1,-5.258016244624741e-12,32949.46761287254,132489.8092713605,0.006760140210315457,0.3248980927136049,161582.50623182266,-0.18004855623864902
2019-09-09,4.037,0,1,-5.258016244624741e-12,32949.46761287254,133017.00075316645,0.003979109674210335,0.3301700075316645,161582.50623182266,-0.17678587951639546
2019-09-10,4.026,0,1,-5.258016244624741e-12,32949.46761287254,132654.55660942485,-0.0027247956403269047,0.32654556609424845,161582.50623182266,-0.1790289697629447
2019-09-11,3.997,0,1,-5.258016244624741e-12,32949.46761287254,131699.02204865153,-0.0072031793343270145,0.3169902204865154,161582.50623182266,-0.1849425713220294
2019-09-12,4.038,0,1,-5.258016244624741e-12,32949.46761287254,133049.95022077934,0.010257693269952739,0.33049950220779345,161582.50623182266,-0.17658196222125444
2019-09-16,4.024,0,1,-5.258016244624741e-12,32949.46761287254,132588.65767419912,-0.0034670629024270427,0.3258865767419912,161582.50623182266,-0.1794368043532264
2019-09-17,3.951,0,1,-5.258016244624741e-12,32949.46761287254,130183.34653845942,-0.018141153081510986,0.3018334653845942,161582.50623182266,-0.19432276689850825
2019-09-18,3.968,0,1,-5.258016244624741e-12,32949.46761287254,130743.48748787824,0.004302708175145442,0.3074348748787825,161582.50623182266,-0.1908561728811139
2019-09-19,3.987,0,1,-5.258016244624741e-12,32949.46761287254,131369.52737252283,0.004788306451612989,0.3136952737252283,161582.50623182266,-0.18698174427343772
2019-09-20,3.993,0,1,-5.258016244624741e-12,32949.46761287254,131567.22417820006,0.0015048908954100604,0.3156722417820006,161582.50623182266,-0.1857582405025927
2019-09-23,3.958,0,1,-5.258016244624741e-12,32949.46761287254,130413.99281174951,-0.008765339343851819,0.30413992811749524,161582.50623182266,-0.19289534583252244
2019-09-24,3.961,0,1,-5.258016244624741e-12,32949.46761287254,130512.84121458813,0.000757958564931771,0.30512841214588127,161582.50623182266,-0.19228359394709993
2019-09-25,3.934,0,1,-5.258016244624741e-12,32949.46761287254,129623.20558904058,-0.0068164604897752445,0.2962320558904057,161582.50623182266,-0.19778936091590282
2019-09-26,3.907,-1,0,128694.94989250397,0.0,128694.94989250397,-0.007161184544992372,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-09-27,3.916,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-09-30,3.869,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-08,3.894,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-09,3.905,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-10,3.933,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-11,3.981,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-14,4.01,0,0,128694.94989250397,0.0,128694.94989250397,0.0,0.2869494989250396,161582.50623182266,-0.20353413934634024
2019-10-15,3.997,1,1,6.650680006714538e-12,32188.229418716033,128656.35298660798,-0.00029991002699192304,0.2865635298660798,161582.50623182266,-0.2037730074441071
2019-10-16,3.983,0,1,6.650680006714538e-12,32188.229418716033,128205.71777474596,-0.003502626970227629,0.28205717774745964,161582.50623182266,-0.20656189358265653
2019-10-17,3.989,0,1,6.650680006714538e-12,32188.229418716033,128398.84715125825,0.001506402209389801,0.28398847151258244,161582.50623182266,-0.2053666566661354
2019-10-18,3.931,0,1,6.650680006714538e-12,32188.229418716033,126531.92984497272,-0.014539984958636176,0.26531929844972724,161582.50623182266,-0.21692061352584058
2019-10-21,3.94,0,1,6.650680006714538e-12,32188.229418716033,126821.62390974117,0.0022894937674893256,0.26821623909741166,161582.50623182266,-0.21512775815105867
2019-10-22,3.955,0,1,6.650680006714538e-12,32188.229418716033,127304.44735102191,0.003807106598984644,0.2730444735102191,161582.50623182266,-0.21213966585975563
2019-10-23,3.934,0,1,6.650680006714538e-12,32188.229418716033,126628.49453322888,-0.005309734513274322,0.26628494533228886,161582.50623182266,-0.2163229950675799
2019-10-24,3.939,-1,0,126751.39884961836,0.0,126751.39884961836,0.0009705897305540834,0.2675139884961837,161582.50623182266,-0.21556236621452107
2019-10-25,3.963,1,1,-6.245670647331281e-12,31974.106695475173,126713.38483416812,-0.000299910026991812,0.2671338483416812,161582.50623182266,-0.2157976269264431
2019-10-28,3.986,0,1,-6.245670647331281e-12,31974.106695475173,127448.78928816404,0.005803684077718918,0.2744878928816403,161582.50623182266,-0.21124636410012676
2019-10-29,3.973,0,1,-6.245670647331281e-12,31974.106695475173,127033.12590112285,-0.0032614149523332303,0.27033125901122856,161582.50623182266,-0.21381881700195782
2019-10-30,3.947,0,1,-6.245670647331281e-12,31974.106695475173,126201.7991270405,-0.0065441731688899996,0.26201799127040504,161582.50623182266,-0.21896372280561982
2019-10-31,3.945,0,1,-6.245670647331281e-12,31974.106695475173,126137.85091364956,-0.0005067139599695958,0.2613785091364955,161582.50623182266,-0.21935948479051692
2019-11-01,4.026,0,1,-6.245670647331281e-12,31974.106695475173,128727.75355598304,0.020532319391634912,0.2872775355598305,161582.50623182266,-0.20333112440218526
2019-11-04,4.039,0,1,-6.245670647331281e-12,31974.106695475173,129143.41694302422,0.0032290114257327307,0.29143416943024225,161582.50623182266,-0.2007586715003543
2019-11-05,4.062,0,1,-6.245670647331281e-12,31974.106695475173,129878.82139702016,0.0056944788313939565,0.2987882139702016,161582.50623182266,-0.19620740867403785
2019-11-06,4.045,0,1,-6.245670647331281e-12,31974.106695475173,129335.26158319708,-0.004185130477597276,0.2933526158319708,161582.50623182266,-0.199571385545663
2019-11-07,4.05,0,1,-6.245670647331281e-12,31974.106695475173,129495.13211667445,0.0012360939431397266,0.2949513211667445,161582.50623182266,-0.19858198058342036
2019-11-08,4.034,0,1,-6.245670647331281e-12,31974.106695475173,128983.54640954685,-0.003950617283950519,0.28983546409546856,161582.50623182266,-0.20174807646259696
